year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,11,MQ,Envoy Air,IAD,"Washington, DC: Washington Dulles International",15.00,4.00,0.56,0.00,0.00,0.00,3.44,1.00,0.00,360.00,48.00,0.00,0.00,0.00,312.00
2022,11,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",87.00,19.00,4.02,3.26,6.35,0.00,5.36,0.00,0.00,738.00,188.00,134.00,211.00,0.00,205.00
2022,11,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",68.00,7.00,1.00,1.00,4.06,0.00,0.94,1.00,0.00,208.00,47.00,15.00,96.00,0.00,50.00
2022,11,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",84.00,19.00,4.30,1.13,2.75,0.00,10.83,0.00,0.00,1430.00,411.00,69.00,138.00,0.00,812.00
2022,11,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",64.00,8.00,1.82,0.00,3.33,0.00,2.85,2.00,0.00,430.00,118.00,0.00,71.00,0.00,241.00
2022,11,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",120.00,15.00,6.10,0.00,3.47,0.00,5.44,3.00,0.00,586.00,224.00,0.00,71.00,0.00,291.00
2022,11,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",59.00,11.00,1.11,2.09,3.32,0.00,4.48,2.00,0.00,553.00,51.00,58.00,78.00,0.00,366.00
2022,11,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,51.00,0.00,0.00,0.00
2022,11,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",112.00,19.00,9.29,0.81,1.77,0.00,7.13,2.00,0.00,837.00,487.00,44.00,52.00,0.00,254.00
2022,11,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",122.00,25.00,5.57,2.57,11.29,0.00,5.57,1.00,0.00,1256.00,424.00,77.00,330.00,0.00,425.00
2022,11,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",60.00,6.00,1.63,0.23,2.22,0.00,1.92,2.00,0.00,186.00,26.00,13.00,53.00,0.00,94.00
2022,11,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",182.00,40.00,11.37,1.96,14.25,0.00,12.41,4.00,1.00,2155.00,614.00,170.00,475.00,0.00,896.00
2022,11,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",59.00,7.00,1.00,1.00,4.37,0.00,0.63,1.00,0.00,308.00,30.00,102.00,131.00,0.00,45.00
2022,11,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",3.00,1.00,0.07,0.00,0.50,0.00,0.43,0.00,0.00,30.00,2.00,0.00,15.00,0.00,13.00
2022,11,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",55.00,16.00,6.42,1.55,0.83,0.00,7.20,1.00,0.00,1163.00,362.00,99.00,55.00,0.00,647.00
2022,11,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",32.00,6.00,0.00,2.48,2.39,0.00,1.13,0.00,0.00,228.00,0.00,131.00,72.00,0.00,25.00
2022,11,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",139.00,28.00,3.93,0.95,6.79,0.00,16.32,3.00,1.00,1765.00,330.00,21.00,260.00,0.00,1154.00
2022,11,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",52.00,10.00,2.25,1.11,2.67,0.00,3.97,1.00,0.00,776.00,227.00,141.00,175.00,0.00,233.00
2022,11,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",60.00,12.00,2.26,1.29,6.23,0.00,2.22,0.00,0.00,616.00,193.00,84.00,204.00,0.00,135.00
2022,11,MQ,Envoy Air,MHT,"Manchester, NH: Manchester Boston Regional",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,MQ,Envoy Air,MIA,"Miami, FL: Miami International",985.00,179.00,61.22,8.19,53.64,1.27,54.69,8.00,6.00,10758.00,4476.00,491.00,2292.00,34.00,3465.00
2022,11,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",64.00,10.00,1.67,2.01,3.65,0.00,2.67,2.00,0.00,372.00,35.00,53.00,119.00,0.00,165.00
2022,11,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",41.00,11.00,1.47,0.71,4.38,0.00,4.44,0.00,0.00,422.00,22.00,44.00,209.00,0.00,147.00
2022,11,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",30.00,5.00,1.53,2.00,0.24,0.00,1.23,1.00,0.00,340.00,125.00,95.00,7.00,0.00,113.00
2022,11,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",59.00,13.00,1.45,0.00,8.21,0.00,3.34,0.00,0.00,268.00,34.00,0.00,168.00,0.00,66.00
2022,11,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",111.00,20.00,4.14,1.62,10.21,0.00,4.02,2.00,0.00,864.00,238.00,45.00,369.00,0.00,212.00
2022,11,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",59.00,13.00,0.00,1.72,6.50,0.00,4.78,2.00,0.00,598.00,0.00,99.00,227.00,0.00,272.00
2022,11,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",106.00,41.00,7.48,0.18,4.48,0.00,28.86,0.00,0.00,2276.00,289.00,19.00,152.00,0.00,1816.00
2022,11,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",29.00,3.00,1.49,0.00,1.05,0.00,0.46,1.00,0.00,171.00,92.00,0.00,24.00,0.00,55.00
2022,11,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",25.00,4.00,1.24,0.00,0.11,0.00,2.65,0.00,0.00,135.00,26.00,0.00,2.00,0.00,107.00
2022,11,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",59.00,13.00,1.93,2.18,6.88,0.00,2.01,2.00,0.00,514.00,115.00,110.00,222.00,0.00,67.00
2022,11,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3316.00,624.00,141.33,34.75,272.21,0.83,174.87,90.00,2.00,40778.00,11465.00,4834.00,11522.00,29.00,12928.00
2022,11,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",31.00,3.00,0.00,0.27,2.00,0.00,0.73,0.00,0.00,169.00,0.00,35.00,39.00,0.00,95.00
2022,11,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",163.00,48.00,8.65,0.00,15.27,0.00,24.08,2.00,0.00,2149.00,585.00,0.00,451.00,0.00,1113.00
2022,11,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",59.00,8.00,0.00,0.36,5.86,0.00,1.78,2.00,0.00,308.00,0.00,11.00,196.00,0.00,101.00
2022,11,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",28.00,6.00,0.00,2.22,1.70,0.00,2.09,1.00,0.00,188.00,0.00,71.00,76.00,0.00,41.00
2022,11,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",60.00,8.00,1.04,0.06,2.80,0.00,4.10,0.00,0.00,343.00,34.00,2.00,57.00,0.00,250.00
2022,11,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",13.00,5.00,0.49,0.00,0.35,0.00,4.16,0.00,0.00,109.00,10.00,0.00,7.00,0.00,92.00
2022,11,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",30.00,8.00,1.44,1.00,4.42,0.00,1.13,1.00,0.00,321.00,61.00,135.00,96.00,0.00,29.00
2022,11,MQ,Envoy Air,PWM,"Portland, ME: Portland International Jetport",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",27.00,4.00,1.21,0.50,1.82,0.00,0.46,0.00,0.00,160.00,93.00,14.00,41.00,0.00,12.00
2022,11,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",127.00,26.00,9.55,0.23,3.12,0.00,13.10,0.00,0.00,1969.00,699.00,7.00,114.00,0.00,1149.00
2022,11,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",53.00,11.00,1.55,2.55,3.13,0.00,3.77,1.00,0.00,722.00,80.00,264.00,148.00,0.00,230.00
2022,11,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",29.00,16.00,5.58,0.11,3.54,0.00,6.77,0.00,0.00,1527.00,729.00,6.00,167.00,0.00,625.00
2022,11,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",82.00,13.00,2.46,2.17,2.45,0.00,5.92,2.00,0.00,477.00,57.00,99.00,104.00,0.00,217.00
2022,11,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",38.00,1.00,0.19,0.00,0.00,0.00,0.81,1.00,0.00,54.00,10.00,0.00,0.00,0.00,44.00
2022,11,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",27.00,7.00,0.35,0.00,2.35,0.00,4.30,0.00,0.00,166.00,8.00,0.00,43.00,0.00,115.00
2022,11,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",59.00,8.00,0.00,0.51,5.29,0.00,2.20,2.00,0.00,504.00,0.00,26.00,294.00,0.00,184.00
2022,11,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",289.00,50.00,18.58,1.70,11.78,0.00,17.94,1.00,1.00,3940.00,2343.00,146.00,527.00,0.00,924.00
2022,11,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",24.00,5.00,2.19,0.19,0.36,0.00,2.26,1.00,0.00,381.00,103.00,8.00,17.00,0.00,253.00
2022,11,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",81.00,14.00,2.89,0.55,5.92,0.00,4.63,2.00,0.00,423.00,64.00,16.00,186.00,0.00,157.00
2022,11,MQ,Envoy Air,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",13.00,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,238.00,21.00,0.00,74.00,0.00,143.00
2022,11,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",147.00,39.00,6.59,2.81,11.00,0.00,18.60,1.00,0.00,2444.00,343.00,263.00,424.00,0.00,1414.00
2022,11,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",28.00,4.00,0.42,0.10,2.17,0.00,1.31,0.00,0.00,231.00,36.00,3.00,130.00,0.00,62.00
2022,11,MQ,Envoy Air,SWO,"Stillwater, OK: Stillwater Regional",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",59.00,15.00,3.72,3.22,3.40,0.00,4.66,3.00,0.00,559.00,134.00,111.00,94.00,0.00,220.00
2022,11,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",143.00,23.00,9.51,1.48,4.94,0.00,7.08,2.00,0.00,1044.00,420.00,58.00,164.00,0.00,402.00
2022,11,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",109.00,23.00,7.56,0.00,9.13,0.00,6.32,1.00,0.00,925.00,254.00,0.00,298.00,0.00,373.00
2022,11,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",60.00,14.00,3.10,0.36,5.53,0.00,5.01,1.00,0.00,717.00,82.00,31.00,290.00,0.00,314.00
2022,11,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",88.00,18.00,2.92,5.39,5.72,0.00,3.96,4.00,0.00,943.00,151.00,378.00,253.00,0.00,161.00
2022,11,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",29.00,3.00,0.00,2.40,0.60,0.00,0.00,0.00,0.00,237.00,0.00,184.00,53.00,0.00,0.00
2022,11,MQ,Envoy Air,TYR,"Tyler, TX: Tyler Pounds Regional",27.00,2.00,1.00,0.00,0.07,0.00,0.93,1.00,0.00,79.00,52.00,0.00,2.00,0.00,25.00
2022,11,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",95.00,22.00,3.63,1.75,9.83,0.00,6.80,0.00,0.00,1010.00,146.00,110.00,352.00,0.00,402.00
2022,11,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",54.00,12.00,3.42,0.00,7.18,0.00,1.39,1.00,0.00,412.00,128.00,0.00,144.00,0.00,140.00
2022,11,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",356.00,86.00,21.00,4.44,31.36,1.40,27.80,2.00,0.00,5315.00,1715.00,361.00,1251.00,54.00,1934.00
2022,11,NK,Spirit Air Lines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30.00,3.00,2.22,0.00,0.78,0.00,0.00,0.00,0.00,257.00,218.00,0.00,39.00,0.00,0.00
2022,11,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",241.00,39.00,15.21,0.00,10.93,0.00,12.86,8.00,0.00,2761.00,1105.00,0.00,482.00,0.00,1174.00
2022,11,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1105.00,218.00,70.66,4.13,89.98,1.46,51.77,10.00,0.00,13637.00,4525.00,395.00,3903.00,58.00,4756.00
2022,11,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",174.00,48.00,14.14,0.00,23.97,1.24,8.65,4.00,0.00,2531.00,740.00,0.00,1120.00,57.00,614.00
2022,11,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",68.00,14.00,8.52,0.00,3.42,0.00,2.06,3.00,0.00,870.00,605.00,0.00,143.00,0.00,122.00
2022,11,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International",242.00,41.00,14.49,0.23,11.35,0.23,14.71,7.00,0.00,3371.00,1754.00,14.00,440.00,18.00,1145.00
2022,11,NK,Spirit Air Lines,BOI,"Boise, ID: Boise Air Terminal",30.00,18.00,1.78,0.00,15.39,0.00,0.83,0.00,0.00,936.00,336.00,0.00,501.00,0.00,99.00
2022,11,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",314.00,56.00,22.13,1.40,17.13,0.00,15.33,6.00,1.00,3036.00,1266.00,67.00,904.00,0.00,799.00
2022,11,NK,Spirit Air Lines,BQN,"Aguadilla, PR: Rafael Hernandez",89.00,36.00,15.05,0.25,9.40,0.00,11.30,4.00,0.00,1770.00,723.00,4.00,475.00,0.00,568.00
2022,11,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope",59.00,17.00,8.39,0.00,6.14,0.00,2.46,0.00,0.00,927.00,314.00,0.00,424.00,0.00,189.00
2022,11,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",540.00,136.00,55.23,1.53,36.56,1.29,41.39,6.00,0.00,9881.00,3872.00,278.00,2436.00,79.00,3216.00
2022,11,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",237.00,52.00,16.65,0.00,20.04,0.72,14.59,1.00,0.00,3007.00,957.00,0.00,821.00,23.00,1206.00
2022,11,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",191.00,52.00,18.94,0.00,19.33,0.46,13.26,6.00,0.00,3735.00,1453.00,0.00,1222.00,19.00,1041.00
2022,11,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",145.00,37.00,11.58,0.25,12.99,1.63,10.56,6.00,1.00,2179.00,670.00,13.00,966.00,52.00,478.00
2022,11,NK,Spirit Air Lines,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",13.00,2.00,1.06,0.00,0.74,0.00,0.20,1.00,0.00,46.00,21.00,0.00,22.00,0.00,3.00
2022,11,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",188.00,43.00,10.64,1.00,18.61,0.10,12.64,0.00,1.00,2366.00,668.00,20.00,777.00,6.00,895.00
2022,11,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",769.00,176.00,50.75,3.04,78.20,2.43,41.59,7.00,2.00,10625.00,2968.00,205.00,4584.00,75.00,2793.00
2022,11,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",829.00,175.00,52.67,1.59,53.13,1.29,66.32,8.00,0.00,11969.00,3535.00,97.00,2446.00,107.00,5784.00
2022,11,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",774.00,228.00,62.70,2.45,129.23,5.80,27.81,13.00,0.00,12770.00,3088.00,75.00,7253.00,148.00,2206.00
2022,11,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1712.00,408.00,114.44,9.25,177.74,2.15,104.42,11.00,4.00,25728.00,6962.00,761.00,8124.00,78.00,9803.00
2022,11,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",800.00,211.00,50.91,2.66,113.92,2.04,41.47,13.00,1.00,12052.00,3897.00,182.00,4566.00,66.00,3341.00
2022,11,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International",166.00,47.00,10.10,0.98,19.00,0.00,16.92,3.00,0.00,2296.00,625.00,50.00,723.00,1.00,897.00
2022,11,NK,Spirit Air Lines,LAS,"Las Vegas, NV: Harry Reid International",2329.00,619.00,152.34,8.12,303.03,4.34,151.16,19.00,1.00,41419.00,11689.00,776.00,15651.00,123.00,13180.00
2022,11,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",980.00,203.00,66.54,2.83,87.44,1.55,44.64,4.00,1.00,12223.00,4448.00,350.00,4261.00,59.00,3105.00
2022,11,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",51.00,13.00,6.63,0.00,4.02,0.69,1.66,2.00,1.00,693.00,315.00,0.00,299.00,18.00,61.00
2022,11,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",480.00,117.00,30.94,1.00,70.79,1.30,12.97,7.00,1.00,6784.00,1515.00,16.00,4335.00,38.00,880.00
2022,11,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",150.00,37.00,17.90,0.77,4.66,0.24,13.43,2.00,0.00,2669.00,1154.00,34.00,207.00,21.00,1253.00
2022,11,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",2274.00,686.00,163.20,12.25,334.44,3.88,172.22,163.00,2.00,41329.00,12853.00,729.00,16060.00,201.00,11486.00
2022,11,NK,Spirit Air Lines,MEM,"Memphis, TN: Memphis International",58.00,20.00,13.02,0.00,5.68,0.00,1.30,1.00,0.00,1093.00,798.00,0.00,217.00,0.00,78.00
2022,11,NK,Spirit Air Lines,MHT,"Manchester, NH: Manchester Boston Regional",58.00,19.00,5.13,0.14,6.22,0.00,7.51,2.00,0.00,956.00,318.00,7.00,251.00,0.00,380.00
2022,11,NK,Spirit Air Lines,MIA,"Miami, FL: Miami International",687.00,159.00,43.65,3.09,72.03,0.45,39.78,2.00,4.00,11026.00,3666.00,205.00,3950.00,14.00,3191.00
2022,11,NK,Spirit Air Lines,MKE,"Milwaukee, WI: General Mitchell International",59.00,17.00,8.49,0.00,4.06,0.00,4.45,4.00,0.00,961.00,475.00,0.00,190.00,0.00,296.00
2022,11,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",128.00,26.00,13.10,0.07,6.17,0.00,6.66,2.00,0.00,1392.00,750.00,6.00,275.00,0.00,361.00
2022,11,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",477.00,129.00,48.79,3.48,50.97,1.33,24.43,5.00,0.00,8219.00,3091.00,356.00,2624.00,38.00,2110.00
2022,11,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",275.00,44.00,12.44,0.00,19.84,0.00,11.73,2.00,1.00,2602.00,650.00,0.00,1282.00,0.00,670.00
2022,11,NK,Spirit Air Lines,OAK,"Oakland, CA: Metro Oakland International",226.00,51.00,16.44,0.00,18.28,0.68,15.60,1.00,0.00,2627.00,906.00,0.00,828.00,23.00,870.00
2022,11,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",696.00,142.00,48.80,1.18,58.71,0.93,32.39,15.00,2.00,8860.00,2817.00,113.00,3579.00,59.00,2292.00
2022,11,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",113.00,23.00,9.38,0.00,6.64,0.00,6.98,2.00,0.00,1419.00,585.00,0.00,221.00,0.00,613.00
2022,11,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",455.00,84.00,30.34,0.00,30.38,1.11,22.17,9.00,0.00,4887.00,1546.00,0.00,1433.00,36.00,1872.00
2022,11,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",176.00,41.00,9.15,0.54,21.08,0.15,10.07,1.00,1.00,2474.00,743.00,20.00,807.00,3.00,901.00
2022,11,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",231.00,52.00,18.09,0.00,18.68,0.00,15.23,5.00,0.00,2718.00,770.00,0.00,1069.00,0.00,879.00
2022,11,NK,Spirit Air Lines,PNS,"Pensacola, FL: Pensacola International",43.00,16.00,6.89,0.00,5.95,1.36,1.80,2.00,0.00,678.00,313.00,0.00,241.00,45.00,79.00
2022,11,NK,Spirit Air Lines,PSE,"Ponce, PR: Mercedita",30.00,17.00,11.25,0.00,4.18,0.00,1.57,2.00,0.00,982.00,767.00,0.00,177.00,0.00,38.00
2022,11,NK,Spirit Air Lines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",30.00,5.00,2.96,0.00,2.04,0.00,0.00,2.00,0.00,268.00,221.00,0.00,47.00,0.00,0.00
2022,11,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",60.00,12.00,6.95,0.00,3.48,0.00,1.57,2.00,0.00,400.00,226.00,0.00,137.00,0.00,37.00
2022,11,NK,Spirit Air Lines,RNO,"Reno, NV: Reno/Tahoe International",59.00,21.00,4.95,0.00,10.99,0.00,5.06,0.00,1.00,1313.00,241.00,0.00,614.00,0.00,458.00
2022,11,NK,Spirit Air Lines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",29.00,6.00,4.03,0.00,1.97,0.00,0.00,2.00,0.00,646.00,319.00,0.00,327.00,0.00,0.00
2022,11,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",259.00,46.00,13.54,0.00,25.01,0.00,7.45,1.00,0.00,2811.00,1152.00,0.00,925.00,0.00,734.00
2022,11,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",139.00,47.00,11.04,0.00,25.07,0.00,10.88,1.00,0.00,1950.00,387.00,0.00,846.00,0.00,717.00
2022,11,NK,Spirit Air Lines,SAT,"San Antonio, TX: San Antonio International",28.00,10.00,1.61,0.21,6.37,0.00,1.81,0.00,0.00,370.00,40.00,18.00,246.00,0.00,66.00
2022,11,NK,Spirit Air Lines,SDF,"Louisville, KY: Louisville Muhammad Ali International",71.00,22.00,7.99,0.00,9.03,0.00,4.98,4.00,0.00,1339.00,415.00,0.00,433.00,0.00,491.00
2022,11,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",89.00,25.00,8.88,0.00,14.12,0.45,1.55,0.00,0.00,1505.00,549.00,0.00,900.00,19.00,37.00
2022,11,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",460.00,115.00,56.76,0.00,30.46,3.84,23.94,13.00,0.00,9058.00,4160.00,0.00,1862.00,103.00,2933.00
2022,11,NK,Spirit Air Lines,SLC,"Salt Lake City, UT: Salt Lake City International",96.00,30.00,13.22,0.00,8.90,0.00,7.88,1.00,0.00,1499.00,603.00,0.00,437.00,0.00,459.00
2022,11,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",120.00,35.00,13.88,0.00,15.90,0.00,5.22,1.00,0.00,1543.00,532.00,0.00,673.00,0.00,338.00
2022,11,NK,Spirit Air Lines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",150.00,34.00,9.96,0.02,12.18,0.00,11.84,0.00,0.00,1747.00,508.00,1.00,547.00,0.00,691.00
2022,11,NK,Spirit Air Lines,STL,"St. Louis, MO: St Louis Lambert International",58.00,17.00,6.25,0.00,3.85,0.00,6.89,2.00,0.00,796.00,430.00,0.00,110.00,0.00,256.00
2022,11,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",58.00,15.00,10.19,0.00,3.18,1.00,0.63,3.00,0.00,622.00,337.00,0.00,223.00,17.00,45.00
2022,11,NK,Spirit Air Lines,STX,"Christiansted, VI: Henry E. Rohlsen",30.00,7.00,6.23,0.00,0.36,0.00,0.41,0.00,0.00,470.00,441.00,0.00,22.00,0.00,7.00
2022,11,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",507.00,112.00,36.18,0.59,43.92,0.05,31.26,2.00,0.00,6997.00,2759.00,17.00,1666.00,6.00,2549.00
2022,11,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",82.00,6.00,1.66,0.00,1.14,0.00,3.19,0.00,1.00,194.00,48.00,0.00,34.00,0.00,112.00
2022,11,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",84.00,14.00,2.98,0.00,2.49,1.02,7.51,0.00,1.00,734.00,158.00,0.00,62.00,35.00,479.00
2022,11,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",101.00,18.00,6.15,0.00,2.85,0.00,9.00,3.00,0.00,1330.00,317.00,0.00,73.00,0.00,940.00
2022,11,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",112.00,7.00,1.69,0.00,1.74,0.07,3.50,0.00,0.00,333.00,51.00,0.00,35.00,6.00,241.00
2022,11,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",89.00,12.00,1.73,0.00,3.38,0.00,6.88,1.00,0.00,498.00,90.00,0.00,71.00,0.00,337.00
